"과속방지턱관리번호",시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,위도,경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
378,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 159-1,동탄순복음교회 앞,4,1,10,360,300,2,Y,37.1981741,127.0618466,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
379,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 48-1,천상마루 인근,1,1,10,360,400,2,Y,37.1946833,127.0642878,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
380,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 48-1,천상마루 인근,1,1,10,360,400,2,Y,37.1945031,127.0643496,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
381,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 659,장수촌 앞,1,1,10,360,500,1,Y,37.1933877,127.0649601,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
382,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 659,서동탄역더샵파크시티아파트 정문 앞,1,1,10,360,600,1,Y,37.1921732,127.0655641,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
383,경기도,오산시,외삼미로,,경기도 오산시 외삼미동 657,서동탄역더샵파크시티아파트 정문 앞,1,1,10,360,800,1,Y,37.1913415,127.0663968,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
384,경기도,오산시,초평로,,경기도 오산시 서동 125-10,신동아2차아파트 4시방면,1,1,10,360,600,1,Y,37.14352586,127.044806,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
385,경기도,오산시,초평로,,경기도 오산시 서동 125-10,신동아2차아파트 2시방면,1,1,10,360,600,1,Y,37.14441563,127.044863,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
386,경기도,오산시,초평로,,경기도 오산시 서동 125-10,신동아2차아파트 1시방면,1,1,10,360,600,1,Y,37.1450487,127.044669,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
387,경기도,오산시,초평로,,경기도 오산시 서동 125-10,신동아2차아파트11시방면,1,1,10,360,600,1,Y,37.14495668,127.0437769,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
388,경기도,오산시,초평로,,경기도 오산시 서동 125-10,신동아2차아파트 9시방면,1,1,10,360,600,1,Y,37.14455798,127.0437176,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
389,경기도,오산시,초평로,,경기도 오산시 서동 125-5,신동아1차 101동 전방 45m,1,1,10,360,600,1,Y,37.14367061,127.0432416,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
390,경기도,오산시,초평로,,경기도 오산시 서동 125-5,신동아1차 101동 전방 75m,1,1,10,360,600,1,Y,37.14350164,127.043309,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
391,경기도,오산시,서동로,,경기도 오산시 서동 634-1,오산상사 근처,1,1,10,360,600,1,Y,37.14615467,127.0384985,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
392,경기도,오산시,서동로65번길,,경기도 오산시 서동 549-1,세론공영 앞 삼거리,1,1,10,360,400,2,N,37.14591614,127.0377105,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
393,경기도,오산시,서동로65번길,,경기도 오산시 서동 531-22,서동로65번길20 6시방면,1,1,10,360,400,2,N,37.14639178,127.0366414,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
394,경기도,오산시,서동로65번길,,경기도 오산시 서동 540-3,서동로65번길20 9시방면,1,1,10,360,400,2,N,37.14664415,127.0364052,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
395,경기도,오산시,서동로65번길,,경기도 오산시 서동 552,서동로65번길32 9시방면,1,1,10,360,400,2,N,37.14744849,127.0359497,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
396,경기도,오산시,서동로,,경기도 오산시 서동 247-1,서동 247-1 남쪽 초입,1,1,10,360,600,1,Y,37.14958076,127.0390687,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
397,경기도,오산시,서동로,,경기도 오산시 서동 557-3,서2동경로당앞,1,1,10,360,400,2,N,37.15028126,127.0392745,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
398,경기도,오산시,서동로,,경기도 오산시 서동 554-5,서동로118 11시방면,1,99,10,360,600,1,Y,37.1505629,127.0391143,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
399,경기도,오산시,서동로,,경기도 오산시 서동 244-4,서동노인회관 버스정류장앞,1,1,10,360,600,1,Y,37.15102464,127.0392637,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
400,경기도,오산시,서동로,,경기도 오산시 서동 283-4,서동로126 12시방면,1,1,10,360,600,1,Y,37.15143453,127.039534,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
401,경기도,오산시,서동로,,경기도 오산시 서동 331-3,서동로160 9시방면,1,1,10,360,600,1,Y,37.15417566,127.0405739,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
402,경기도,오산시,서동로,,경기도 오산시 서동 339-3,서동로170 옆,1,1,10,360,600,1,Y,37.15499545,127.0410697,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
403,경기도,오산시,서동로,,경기도 오산시 서동 339-3,로터리안,1,1,10,360,400,2,N,37.15550674,127.0412501,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
404,경기도,오산시,가장로,,경기도 오산시 서동 339-3,로터리 가장로 방면 50m,1,1,10,360,600,1,Y,37.15558756,127.0420157,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
405,경기도,오산시,가장로,,경기도 오산시 서동 9-1,동화종합건축앞,1,1,10,360,900,1,Y,37.15614562,127.0436652,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
406,경기도,오산시,가장로,,경기도 오산시 서동 1-6,서동입구 버스정류장 우측,1,3,10,360,1200,1,Y,37.15639498,127.0454919,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
407,경기도,오산시,가장로,,경기도 오산시 서동 2-18,서동입구 버스정류장 우측 100m,1,3,10,360,1200,1,Y,37.15637663,127.0463418,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
408,경기도,오산시,초평로,,경기도 오산시 벌음동 231-2,신동아아파트앞교차로,1,1,10,360,600,1,Y,37.14074885,127.0434284,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
409,경기도,오산시,서동로,,경기도 오산시 벌음동 49-3,서동로 24 7시방면,1,1,10,360,600,1,Y,37.14203438,127.0390733,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
410,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 4 건물 6시방면,1,1,10,360,300,2,N,37.14178899,127.0386286,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
411,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 4 건물 7시 50m,1,1,10,360,300,2,N,37.14150981,127.0381529,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
412,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 18 6시방면,1,1,10,360,300,2,N,37.14148296,127.0375732,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
413,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 24 6시방면,1,1,10,360,300,2,N,37.14148324,127.0366869,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
414,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 27 11시방면,1,1,10,360,300,2,N,37.1413123,127.0358286,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
415,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 53 1시방면,1,1,10,360,300,2,N,37.14106966,127.0336477,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
416,경기도,오산시,서동로19번길,,경기도 오산시 벌음동 294,서동로19번길 53 11시방면,1,1,10,360,300,2,N,37.14103595,127.0333326,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
417,경기도,오산시,벌음2길,,경기도 오산시 벌음동 325,오산양문교회 1시방면,1,1,10,360,300,2,N,37.1427676,127.0355394,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
418,경기도,오산시,벌음2길,,경기도 오산시 벌음동 325,오산양문교회 11시방면,1,1,10,360,300,2,N,37.14230387,127.0344756,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
419,경기도,오산시,초평로,,경기도 오산시 누읍동 563-1,신동아아파트211동7시방면,1,1,10,360,600,1,Y,37.14262918,127.0451403,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
420,경기도,오산시,발안로,,경기도 오산시 누읍동 561-3,이림아파트 103동 좌측,1,1,10,360,700,1,Y,37.14184456,127.0469182,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
421,경기도,오산시,발안로,,경기도 오산시 누읍동 561-13,이림아파트 입구,1,1,10,360,700,1,Y,37.14207663,127.0467974,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
422,경기도,오산시,발안로,,경기도 오산시 누읍동 561-13,초평도서관 주차장 입구,1,1,10,360,600,1,Y,37.1423132,127.0467103,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
423,경기도,오산시,발안로,,경기도 오산시 누읍동 536-2,세란빌딩 주차장 좌측,1,1,10,360,600,1,Y,37.14105596,127.0473483,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
424,경기도,오산시,발안로,,경기도 오산시 누읍동 598,발안로 1356-13 좌측,1,1,10,360,600,1,Y,37.1401212,127.0471395,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
425,경기도,오산시,초평중앙로,,경기도 오산시 누읍동 403-1,가수동주공아파트 버스정류장 우측 40m,1,1,10,360,700,1,Y,37.14424757,127.0535719,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
426,경기도,오산시,초평중앙로,,경기도 오산시 누읍동 403-1,가수동주공아파트 버스정류장 우측 43m,1,1,10,360,700,1,Y,37.14425433,127.0535803,N,Y,,경기도 오산시청,031-8036-7702,2021-01-09
427,경기도,오산시,발안로,,경기도 오산시 누읍동 426-6,"늘푸른아파트,오산초등학교 버스정류장 9시방면 50m",1,1,10,360,1200,1,Y,37.14330806,127.0487229,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
428,경기도,오산시,누읍로,,경기도 오산시 누읍동 633,휴먼시아 101동 12시방면,1,1,10,360,2200,1,Y,37.14166292,127.0503989,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
429,경기도,오산시,누읍로,,경기도 오산시 누읍동 438-2,한라그린타운아파트 6시방면,1,1,10,360,1200,1,Y,37.1416389,127.0485952,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
430,경기도,오산시,발안로,,경기도 오산시 누읍동 589,수목원로49번길 57 좌측 20m,1,1,10,360,300,2,N,37.14083018,127.0486312,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
431,경기도,오산시,발안로,,경기도 오산시 누읍동 589,수목원로49번길 55 좌측 10m,1,1,10,360,300,2,N,37.14050564,127.0490053,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
432,경기도,오산시,수목원로49번길,,경기도 오산시 누읍동 634,수목원로49번길 55 11시방면 25m,1,1,10,360,700,1,Y,37.14077593,127.049073,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
433,경기도,오산시,수목원로49번길,,경기도 오산시 누읍동 634,수목원로49번길 55 3시방면 35m,1,99,10,360,700,1,Y,37.14043783,127.0495708,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
434,경기도,오산시,수목원로49번길,,경기도 오산시 누읍동 634,선진산업설비 입구 앞,1,1,10,360,700,1,Y,37.14022352,127.050291,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
435,경기도,오산시,수목원로49번길,,경기도 오산시 누읍동 634,수목원로49번길 25 11시방면 50m,1,1,10,360,700,1,Y,37.13965743,127.0518579,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
436,경기도,오산시,누읍로46번길,,경기도 오산시 누읍동 635,휴먼시아 107동 3시방면,1,1,10,360,700,1,Y,37.13974487,127.0527977,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
437,경기도,오산시,황새로,,경기도 오산시 누읍동 1,황새로 63 3시방면 45m,1,1,10,360,600,1,Y,37.13397415,127.0564317,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
438,경기도,오산시,오산천로,,경기도 오산시 누읍동 185-5,오산시자원재활용센터 9시방면,1,1,10,360,600,1,Y,37.13306323,127.0581894,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
439,경기도,오산시,오산천로,,경기도 오산시 누읍동 185-5,오산시자원재활용센터 11시방면,1,1,10,360,600,1,Y,37.13326354,127.0585357,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
440,경기도,오산시,오산천로,,경기도 오산시 누읍동 115-5,황새교 12시 방면,1,1,10,360,1200,1,Y,37.13557309,127.0618322,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
441,경기도,오산시,오산천로,,경기도 오산시 누읍동 103-2,맑음터공원 캠핑장 8시방면,1,1,10,360,1200,1,Y,37.13677336,127.0625872,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
442,경기도,오산시,오산천로,,경기도 오산시 누읍동 104-1,맑음터공원 캠핑장 11시방면 70m,1,1,10,360,1200,1,Y,37.1375278,127.0629733,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
443,경기도,오산시,황새로,,경기도 오산시 누읍동 125-3,황새로 87 4시방면 35m,1,1,10,360,600,1,Y,37.13508157,127.0582726,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
444,경기도,오산시,황새로,,경기도 오산시 누읍동 125-3,황새로 87 3시방면 45m,1,1,10,360,600,1,Y,37.1352054,127.0584021,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
445,경기도,오산시,황새로,,경기도 오산시 누읍동 125-3,황새로 109 4시 방면,1,1,10,360,600,1,Y,37.13643244,127.0597255,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
446,경기도,오산시,황새로,,경기도 오산시 누읍동 125-3,황새로 117 5시방면,1,1,10,360,600,1,Y,37.13712145,127.0603084,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
447,경기도,오산시,황새로,,경기도 오산시 누읍동 138-6,황새로 87 1시방면 70m,1,1,10,360,600,1,Y,37.13537876,127.0585851,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
448,경기도,오산시,황새로,,경기도 오산시 누읍동 3-1,후레쉬서브 삼거리 북쪽방면 40m,1,1,10,360,600,1,Y,37.14007181,127.061501,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
449,경기도,오산시,황새로,,경기도 오산시 누읍동 3-1,대림제지 정문 좌측,1,1,10,360,600,1,Y,37.14162612,127.0615417,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
450,경기도,오산시,황새로149번길,,경기도 오산시 누읍동 649,황새로149번길 41 9시방면,1,1,10,360,300,2,N,37.13885331,127.0566097,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
451,경기도,오산시,황새로149번길,,경기도 오산시 누읍동 649,황새로149번길 41 7시방면,1,1,10,360,300,2,N,37.13920248,127.0566016,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
452,경기도,오산시,황새로149번길,,경기도 오산시 누읍동 60-2,누리산업 정문 좌측,1,1,10,360,600,1,Y,37.13984656,127.0569791,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
453,경기도,오산시,황새로149번길,,경기도 오산시 누읍동 28-1,누리산업 정문 우측,1,1,10,360,700,1,Y,37.13984646,127.0571789,N,N,,경기도 오산시청,031-8036-7702,2021-01-09
454,경기도,오산시,동부대로,,경기도 오산시 청호동 331,GS아파트정문 버스정류장 정면,1,1,10,360,400,2,N,37.13199639,127.0798216,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
455,경기도,오산시,동부대로,,경기도 오산시 청호동 330,오산자이아파트 103동 우측 도로,1,1,10,360,900,1,Y,37.13223175,127.081538,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
456,경기도,오산시,청호로,,경기도 오산시 청호동 332,오산청호엘리시아아파트 101동 11시방향,1,1,10,360,600,1,Y,37.12920658,127.0813266,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
457,경기도,오산시,청호로,,경기도 오산시 청호동 332,오산청호엘리시아아파트 102동 11시방향,1,1,10,360,600,1,Y,37.12963888,127.0816337,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
458,경기도,오산시,청호로,,경기도 오산시 청호동 332,엘리시아정문 버스정류장 1시방향,1,1,10,360,600,1,Y,37.13026925,127.082183,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
459,경기도,오산시,청호로,,경기도 오산시 청호동 332,행복나무어린이집11시방향,1,1,10,360,600,1,Y,37.13068807,127.0824339,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
460,경기도,오산시,청이로,,경기도 오산시 청호동 345,청이로 23 3시방면,1,1,10,360,600,1,Y,37.12924618,127.0858703,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
461,경기도,오산시,남부대로,,경기도 오산시 청호동 346,오산휴먼시아아파트 101동 10시방향,1,1,10,360,700,1,Y,37.12994248,127.0855531,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
462,경기도,오산시,남부대로,,경기도 오산시 청호동 346,행복한교회 6시방향,1,1,10,360,700,1,Y,37.13051646,127.0861756,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
463,경기도,오산시,남부대로,,경기도 오산시 청호동 346,차이나짬뽕 3시방향,1,1,10,360,700,1,Y,37.13099363,127.0867106,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
464,경기도,오산시,엘지로,,경기도 오산시 청호동 344,오산청호아파트 버스정류장 정면,1,1,10,360,600,1,Y,37.1291177,127.0890324,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
465,경기도,오산시,엘지로,,경기도 오산시 청호동 344,가족민물매운탕 9시방향,1,1,10,360,1200,1,Y,37.12950023,127.0895955,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
466,경기도,오산시,가장로,,경기도 오산시 청학동 산 1-2,노틀담사랑터 9시 방향,1,1,10,360,800,1,Y,37.15327071,127.0556833,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
467,경기도,오산시,가장로,,경기도 오산시 청학동 산 1-3,오산성당 6시방향,1,1,10,360,1000,1,Y,37.15246382,127.0566227,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
468,경기도,오산시,대호로,,경기도 오산시 청학동 52-2,대호로 34 gs25 앞,1,1,10,360,1000,1,Y,37.15476096,127.0577895,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
469,경기도,오산시,대호로,,경기도 오산시 청학동 52-2,대호로 13 지도기준 5시 방향,1,1,10,360,1000,1,Y,37.15294741,127.0581315,Y,N,,경기도 오산시청,031-8036-7702,2021-01-09
